0000 
008192 
0.0000000000000000E+00 
  4200    0X1P-13    0X1.9FEEBBBDA2126P-12 0X1.BA5D2C847A9CBP-6 -0X1.5B65AE0AC4E24P-5    -0X1.BF341E8BAD744P-4 0X1.A9200238C29EEP-4 -0X1.34A6AF85A6E95P-1    NAN
  4201    0X1P-13    0X1.203A4832553A4P+0 0X1.F187866EC90DCP-1 -0X1.AD14DAB1E0D4DP-3    -0X1.8FEE4A7AB78FCP-2 -0X1.F08C5B5E6B128P-6 -0X1.4B866E8D2F2BDP-1    NAN
  4202    0X1P-13    -0X1.6FBD4361997F2P-4 0X1.C19884FCB0B33P-3 -0X1.E5220003D78FDP-7    -0X1.3F744ACCF79DFP-2 0X1.1A4E5353F70B1P-1 0X1.19B81D544F5D5P-2    NAN
  4203    0X1P-13    0X1.B2745CCDE3F5P-1 -0X1.DA8F0AA5DEFEBP-1 -0X1.1D27D8BB8FC5CP+0    0X1.01AAE6001730FP-2 -0X1.69630B8D6EA7BP-5 -0X1.32CABF62D9CA1P-2    NAN
  4204    0X1P-13    -0X1.6E6AE28C042F4P-3 0X1.E96807C3AA93EP-2 0X1.FCDEBA7A6C18FP-3    0X1.5C9FF6CCA8F0BP-2 0X1.468032C68790EP-2 -0X1.8EBDD477FE332P-3    NAN
  4205    0X1P-13    0X1.8A8E5625B4EE2P-2 -0X1.3BCECB2102204P+0 -0X1.F9AAB3FB64E9DP-1    0X1.2727FEB74480DP-3 0X1.82D9717720B99P-3 0X1.B62BD03E5C9C1P-1    NAN
  4206    0X1P-13    0X1.29AD2EBCA9CCAP-1 0X1.2B9C411B09008P-9 0X1.86176AE881FBFP-3    0X1.09966FE17DA76P-2 0X1.263E2A3F7BAE3P-3 0X1.76A0EED811ABEP-4    NAN
  4207    0X1P-13    0X1.9AC771E32E63FP-1 -0X1.3C9A081C459EFP-3 -0X1.6A10337517797P-2    0X1.CA26A6EB2CC35P-2 -0X1.EE07ED653D7ADP-2 0X1.8E32D56E07689P-2    NAN
  4208    0X1P-13    -0X1.0BED4DABED049P-1 -0X1.694DDAA82CA6DP-3 0X1.7989699C4D87P-9    0X1.8FE8F51567BCP-7 0X1.59FC6D94CA59FP-1 0X1.8D7605AA1AF61P-3    NAN
  4209    0X1P-13    -0X1.D9A9536BDB983P-3 -0X1.DC0C47FFCC1B6P-5 0X1.7987996FA9FF8P-2    0X1.668F9ADF1AA5FP-3 -0X1.ABE43B64E138AP-2 0X1.2421571082F94P-1    NAN
  4210    0X1P-13    0X1.030B7D4D46EA6P-1 0X1.20601429A7446P-4 0X1.5FE80B990FA15P-1    0X1.120985BA4182BP-4 0X1.86A67C26DA96DP-4 -0X1.625E3A43860EP-3    NAN
  4211    0X1P-13    -0X1.C2800811AF20AP-2 0X1.DEFEB411056FP-5 -0X1.2AE204510905CP-2    0X1.09FCF390353DBP-2 -0X1.09E0BC2BA0AF5P+0 0X1.3940FD08E4B64P-2    NAN
  4212    0X1P-13    0X1.5EFC43980CD72P-1 0X1.165EBA4C4B9P+0 0X1.A608F99EC7587P-5    -0X1.3606B1314E78DP-1 0X1.7D802FB2A4CD2P-2 -0X1.1B51267C92786P-4    NAN
  4213    0X1P-13    -0X1.E085EC27B3406P-1 0X1.00E070C59362P-1 -0X1.3E6C94408B5FFP-2    0X1.AF76B70FB5DC5P-3 -0X1.1418DB98316DEP-1 -0X1.D1B184DB39ECBP-6    NAN
  4214    0X1P-13    -0X1.53B801D1FE142P-4 -0X1.B3439B413E4BCP-2 -0X1.19697A500CB6AP-4    0X1.A921ACCB77B44P-2 -0X1.44F4A20339641P-1 -0X1.49A96FC5B0D89P-2    NAN
  4215    0X1P-13    -0X1.1FA60CA395974P+0 -0X1.1D766610623A5P-2 -0X1.18C2785D17141P+0    0X1.EEAF78F8106A4P-2 0X1.F7DCC1161D64BP-2 -0X1.2270CA5B220CFP-2    NAN
  4216    0X1P-13    -0X1.A7E26B039AC56P-4 -0X1.626128113659AP-3 -0X1.7105AB04AF36AP-3    0X1.7861E8A98B029P-1 -0X1.72EAAEB246526P-2 0X1.41500D1FA8B46P-2    NAN
  4217    0X1P-13    -0X1.A744B900CFD21P+1 0X1.1E9EE8D8FCD9P+0 0X1.498A148BE79C6P-1    -0X1.1834CFFE9A99FP-4 -0X1.07CEAFBDDE0A5P-2 -0X1.80207A9C32B05P-4    NAN
  4218    0X1P-13    0X1.0F966FE556DD2P-2 0X1.89CCE61C5E78DP-1 0X1.06B9238E27632P-2    0X1.1CA3A42D3731EP-4 -0X1.207FAFD3C87CDP-2 0X1.1B160147EFE59P-2    NAN
  4219    0X1P-13    -0X1.821F92428465P-3 -0X1.97D51187C3ADDP-1 0X1.ECAB047B81477P-5    -0X1.9D172B4A8DB44P-4 0X1.07B046B6879ADP-1 0X1.E9B39972249C7P-2    NAN
  4220    0X1P-13    0X1.5EC5FFFE636B2P-4 -0X1.384580B7481C3P-1 0X1.0182EA79B58C9P-1    -0X1.60C2201BEAC6AP-1 -0X1.17B6BEAE63CBBP-4 -0X1.B99674F9B693P-2    NAN
  4221    0X1P-13    -0X1.B70658FB564D5P-3 0X1.31D07F9924C42P+0 -0X1.C378467214CC5P-3    0X1.DC2BDD6A13758P-2 -0X1.761E714275BB3P-3 -0X1.55E40F5651C73P-3    NAN
  4222    0X1P-13    0X1.B2BB2147B9688P-5 0X1.4DF55B9FC336AP-2 -0X1.F475E0103486CP-3    -0X1.08ACD2210AC4CP-5 0X1.75706C707ED26P-3 -0X1.2ADA45D3DCAAFP+0    NAN
  4223    0X1P-13    0X1.5D41D21C9968FP-4 -0X1.06EA60C0600BP-2 -0X1.5785B419202E8P-3    0X1.5783C3EDA4F33P-4 0X1.60D2AAE741AEP-4 0X1.6007C147D149P-5    NAN
  4224    0X1P-13    -0X1.DB169DED5A647P-6 -0X1.D608AE6E6A671P-3 -0X1.FCBD0030A0E77P+0    -0X1.2AE011F2CBD26P-3 0X1.101C157D9879EP-4 0X1.07E1F7FDA594FP-1    NAN
  4225    0X1P-13    0X1.9A7A4D8C15A87P-3 -0X1.BE1C25E25A541P-3 -0X1.A085A7F504305P-1    0X1.15C07F260A0A9P+0 0X1.2D792B1F5E896P-3 0X1.E99C6C38D8D24P-4    NAN
  4226    0X1P-13    0X1.3EF036F5084F5P+0 0X1.3198F34798561P-3 0X1.C0BDFA2298959P-4    -0X1.4B8A2A2109B8EP-2 0X1.09072BFE0F202P-5 -0X1.B0E408223085AP-2    NAN
  4227    0X1P-13    -0X1.300AAC555B5DAP-3 0X1.8B3B7B1F143CBP-3 0X1.539D50B6052C8P-1    -0X1.B205C7B6E877BP-3 0X1.35A8430D4694P-1 0X1.123D2AB6E3D22P-4    NAN
  4228    0X1P-13    -0X1.A11DBF0E13034P-3 0X1.A5D583B5A3AE1P-2 0X1.5C21BC608164AP-2    0X1.9266E3A259F46P-2 -0X1.C64E7DC045649P-3 -0X1.0E0366C7A6837P-3    NAN
  4229    0X1P-13    -0X1.9120FDF429179P-2 0X1.F30C1B1F11011P-2 -0X1.C644BA7373E3FP-3    -0X1.D353A417B011AP-2 0X1.62AF5F0BAA39AP-3 -0X1.ACA942EDB5194P-2    NAN
  4230    0X1P-13    0X1.44DB2664CF62P-3 0X1.61C42D2CA07E9P-1 0X1.0DE5B88989A37P-3    0X1.422A2B988ED16P-4 -0X1.DCDFE6771919DP-2 0X1.41D2B5A6CF813P-3    NAN
  4231    0X1P-13    0X1.6351B3F2E4364P-4 0X1.8A9FBCADB5698P-2 -0X1.41C5A71DA96D9P-3    0X1.DE08778E4E5AP-2 -0X1.5EC8BD63FEA84P-1 0X1.095180C3C9C2P-2    NAN
  4232    0X1P-13    0X1.4F997C508CB13P-6 0X1.A0344BB438839P-5 0X1.67C0B7EACA1D9P-5    -0X1.6B084E831FD24P-4 0X1.87E8A08A43079P-5 0X1.541CCF87A2ED4P-7    NAN
  4233    0X1P-13    0X1.7EC5E2C5A56D7P-6 0X1.04348D4082E1DP-1 -0X1.EB642CA7B3FCDP-2    -0X1.EB8E17F40355BP-1 -0X1.D4C3D4B0F04E8P-5 -0X1.E2F68A6138972P-4    NAN
  4234    0X1P-13    0X1.667354AF054F6P-2 -0X1.E1DCE650D83F4P-2 -0X1.1C25FD9CBC206P-2    -0X1.627DFE7436F63P-3 -0X1.30B309F576BD8P-1 -0X1.1A82D048B728DP-1    NAN
  4235    0X1P-13    0X1.687D8D36D0187P+0 0X1.035C9E03C8CFBP-1 0X1.1A555973E884P+1    0X1.BE2AF09B327CCP-2 -0X1.099314449555EP-2 0X1.BB3E21BE2C061P-2    NAN
  4236    0X1P-13    0X1.1E981C3A64172P-1 -0X1.1E7522795EF18P-4 -0X1.E81C62E2D505P-1    0X1.1F48603754BB4P-1 0X1.4FFCBE11C3EB6P-1 0X1.7D438C475B743P-3    NAN
  4237    0X1P-13    0X1.B9F09FF1513ECP-2 0X1.2930FCCBCA029P-4 -0X1.D02637DF3EAECP-4    0X1.DFB83B6699EEEP-2 0X1.05DEF9227170DP-2 0X1.56B87599BE86DP-1    NAN
  4238    0X1P-13    0X1.95AAADD537D6BP-2 -0X1.60A6DC8D11C3EP+0 -0X1.694BC5CE95AB7P-4    -0X1.14B3D84B83F48P-1 -0X1.1394F5D0C95E6P-4 0X1.15D256435C354P-1    NAN
  4239    0X1P-13    -0X1.DD7CBA20EE6F4P-1 -0X1.62E8671381F4CP-1 0X1.DEF98D3EA4C37P+0    -0X1.9ACC61CDD717P-2 0X1.74CCBD042B82AP-2 -0X1.658E91C752B79P-2    NAN
  4240    0X1P-13    0X1.7E1F2DF370E0EP-3 0X1.1872F0390F8BP-3 -0X1.BF7AF2D9BCAC5P-4    -0X1.7C6A5C7BCB9D6P-2 -0X1.015681BE92C07P-1 0X1.A687F9D5C6003P-2    NAN
  4241    0X1P-13    0X1.1DF8FAFCCD871P-1 0X1.07D796B4635FP+0 0X1.6AA7BC69754BFP-1    -0X1.46085B92327A5P-3 -0X1.FB7D4E7EB31EEP-2 -0X1.1786E9D671551P-2    NAN
  4242    0X1P-13    -0X1.D6C54041D0954P-1 -0X1.4C29006627223P-1 0X1.572CB957F464P-1    -0X1.13A65F440FEA9P-2 -0X1.2F5E87FBE8BB1P-1 -0X1.FA86191B88C18P-5    NAN
  4243    0X1P-13    -0X1.BBA915DBC62A1P-6 -0X1.5D4E76E3F1BB2P-2 -0X1.34B4BE0B4D522P-1    -0X1.A4901EC30C321P-4 0X1.7ABBF9C4AD19CP-3 0X1.8F57584C684D3P-3    NAN
  4244    0X1P-13    0X1.2D894F994C3FAP-2 0X1.F02CB96C48834P-3 -0X1.1C7B9CBA0A387P-2    -0X1.697BF65BAB5A4P-5 0X1.575591AAAF67AP-2 -0X1.3DD537EB85BA2P-3    NAN
  4245    0X1P-13    0X1.78F8FE008ABADP-1 0X1.5712B58AF45P-5 0X1.2F803E5729F75P-2    0X1.BEEA1257587F6P-4 -0X1.F7F6E5EE355D2P-3 0X1.2ED5FE809348CP-3    NAN
  4246    0X1P-13    -0X1.06E605DF7D131P+0 0X1.2052D9E5452F9P+0 0X1.EDA710B2FF587P+0    0X1.C34D6CCE3A0AFP-3 0X1.94F70F0658F94P-4 0X1.F24D34931B6E7P-2    NAN
  4247    0X1P-13    -0X1.6327F817C18DEP-4 0X1.7F20A94E0050FP-1 -0X1.024B163CE26E2P-1    -0X1.710E49BEAB8EDP-2 -0X1.1D09173E5BD61P-2 0X1.1547D3167A5F5P-2    NAN
  4248    0X1P-13    -0X1.926806155A319P-2 0X1.00D0320F5698BP-2 0X1.A1BA981AFCC4EP-7    -0X1.CA3A2A791ECEDP-1 -0X1.E936AEE0BADC4P-2 0X1.378A9AC2F890EP-3    NAN
  4249    0X1P-13    -0X1.04981ED7AEB83P-1 0X1.BA05CA971D32AP-1 0X1.22588ABE4C363P-1    -0X1.49733D6C9C43CP-7 0X1.0B5E92403F4CP-2 0X1.AEBB9DBBAD83DP-2    NAN
  4250    0X1P-13    0X1.327E972F587F3P-2 0X1.6B96C15C5DA52P-2 0X1.018C254D4B668P+0    -0X1.66294A8B662DP-2 -0X1.1790C8A3D1204P-1 -0X1.FADFF90BA1097P-6    NAN
  4251    0X1P-13    0X1.98A32ACABB851P-2 -0X1.4CAF4554304EAP-2 0X1.39F9D7D98D2B5P-1    -0X1.857C0BE3A53FBP-3 -0X1.585ADEAA285B3P-1 -0X1.0710658436788P-1    NAN
  4252    0X1P-13    -0X1.18CECD86500ADP-2 0X1.CB460991C69E9P-3 0X1.8FAB627CEC917P-4    0X1.FB3435C3131C9P-2 -0X1.8DA88352F78AAP-3 -0X1.97392BE0D9D43P-2    NAN
  4253    0X1P-13    -0X1.E4090C38939F7P-2 -0X1.B94A5B9FE18A9P-2 0X1.41603BE5FEEB5P+0    0X1.44297973B63CAP-5 -0X1.171C05751FB69P-3 -0X1.1596922000D19P-4    NAN
  4254    0X1P-13    -0X1.506DBE4E1A452P-2 -0X1.42F7965D766DEP-1 -0X1.5257D6A10AB71P-1    -0X1.31D17E653B0E7P-3 0X1.8AD96FCAE4F9CP-1 -0X1.6FFD3B9A801B1P-2    NAN
  4255    0X1P-13    0X1.47776D59E271FP-1 0X1.FDFE03B8851E5P-1 0X1.E898F3081B76EP-6    -0X1.0CC365A2E88AAP-5 0X1.1A1D5AFAB2B28P-4 0X1.DDFFD3CCAE1F3P-2    NAN
  4256    0X1P-13    0X1.8DAC9FD59B62AP-2 -0X1.AA3FD302A28ADP-4 0X1.753ACDBB7BC35P-1    -0X1.1C566654B7B56P-2 0X1.EA8B391394E41P-6 0X1.B9FD3ED1EAFF5P-2    NAN
  4257    0X1P-13    0X1.EEC7AFAED1E58P+0 0X1.D084EB0FE5994P+0 -0X1.7777E8A70275AP+1    0X1.CE60E48436003P-2 0X1.59389E03CB056P-3 0X1.11575B230CBD7P-2    NAN
  4258    0X1P-13    0X1.92BA58EFF954BP-2 0X1.CE061B2407016P+0 -0X1.0434FE5C7C3AFP+0    0X1.9F0E68BF4F927P-2 -0X1.EFAC22FD7404P-2 0X1.9D10DDF995548P-7    NAN
  4259    0X1P-13    0X1.ACCF6C685FE47P-2 -0X1.B7E37D0A121EDP-2 0X1.849D25469D9C8P-2    -0X1.C3B5A0B8E1D58P-4 -0X1.1264C945280EBP-3 -0X1.2E7E79DCF4C0EP-3    NAN
  4260    0X1P-13    0X1.7A787645C638FP-7 -0X1.477150E90E19DP-2 -0X1.16E559B39EF83P-3    -0X1.82C69011FE9FEP-1 -0X1.F0AAB84649C9EP-2 0X1.3FEBE1DFC296CP-8    NAN
  4261    0X1P-13    0X1.ECB1F92B4C2BFP-5 -0X1.14287CD957E98P-3 0X1.CFD195E88B596P-4    0X1.0C61C99C0754BP-5 0X1.D13F4A9028AC6P-1 -0X1.1DDFAD62CE347P+0    NAN
  4262    0X1P-13    -0X1.88A62ECE45864P-5 -0X1.A88A2827DE262P-2 -0X1.291CE44E30C68P+0    -0X1.B978A0F1F7641P-3 0X1.4C6A4ACB5C785P-5 -0X1.6199C15209465P-1    NAN
  4263    0X1P-13    -0X1.3F91535DCF872P-2 0X1.FE8301DD06D3CP-3 -0X1.CC65DA5C12725P-3    -0X1.3486FDEE4B456P-2 0X1.B17ED1135721P-1 0X1.75A01BDD242F6P-5    NAN
  4264    0X1P-13    0X1.1585B92714634P-1 -0X1.BA9549DB619F5P-1 -0X1.F146E0F66AF52P-2    0X1.004CDBF1C2768P-4 0X1.0B09CA250BDA4P-1 0X1.9461966E7438DP-5    NAN
  4265    0X1P-13    0X1.9D64E0F21E8FCP-1 0X1.8D82883707746P-1 -0X1.34AC5BC7D4C9FP-4    -0X1.22139CC3138C1P-1 0X1.AA117AE627C6BP-2 -0X1.93660B75D0F23P-2    NAN
  4266    0X1P-13    -0X1.D0677E7347CDP-2 0X1.1BC096B622D06P+0 -0X1.063C9ECA2C07CP-1    0X1.EE4888CF7B1E1P-3 0X1.25D9CE869E322P-3 -0X1.318420D0F2AA7P-2    NAN
  4267    0X1P-13    0X1.698A1F31A5D44P-1 -0X1.36203560FDDA5P+1 0X1.2249883F27CD4P+1    0X1.71B7692DA331EP-2 -0X1.586B71A9C0217P-2 -0X1.331C0DB34347P-3    NAN
  4268    0X1P-13    -0X1.5160C89E1DC4CP-2 0X1.3DDFD3EE42B9EP-1 -0X1.D50967B549CE4P-6    0X1.2526D815ECD24P-3 -0X1.502C8C51E8FAEP-1 -0X1.77BA93EC05A34P-1    NAN
  4269    0X1P-13    0X1.6BEE340E37038P-3 -0X1.498ECDD13739EP-3 0X1.0FBB67821E793P-2    -0X1.44B3AD1BE6BBFP+0 0X1.AECAA22B9DFB4P-2 0X1.3690EBE57DE4P-2    NAN
  4270    0X1P-13    0X1.EB867701B4653P-3 -0X1.3D32F3E72B966P-2 0X1.D997356588703P-2    -0X1.15C4099AEE6B3P-4 0X1.E638A832367E9P-2 -0X1.D282DB479380BP-5    NAN
  4271    0X1P-13    0X1.8077268F3C67P-2 -0X1.BBCFA3042CB8FP-4 0X1.12143B9931903P-3    -0X1.1F9D46333A8E3P-4 -0X1.94982640FA5FDP-1 0X1.6966592EDA889P-2    NAN
  4272    0X1P-13    0X1.2556427586B03P-4 -0X1.39064A298F6CP-5 0X1.47E45C4C0548BP-3    0X1.84F89565588D8P-1 0X1.CB455FA3D5822P-1 0X1.9CFE9D2392EP-2    NAN
  4273    0X1P-13    0X1.C1A15B651DE7AP-1 -0X1.6FAC281FFB37CP-5 0X1.127B92ADB8DC9P-4    0X1.5A3F61916BCAAP-2 0X1.3084668B5E427P-1 0X1.593CDB3B269EAP-1    NAN
  4274    0X1P-13    -0X1.D99660FCEBB9BP-4 -0X1.5F82B69F5B6B9P-1 0X1.4434CE3AD8325P-1    0X1.F27FECEC822C1P-3 0X1.572D2A5DBFF44P-1 -0X1.F5C9149139912P-3    NAN
  4275    0X1P-13    -0X1.65F5A4314200DP-1 0X1.1F143F0F4B855P-4 -0X1.20EFAAF717599P-1    -0X1.612D52162C4A5P-3 -0X1.58C96F2F36B4EP-6 0X1.7FD6E242BFF18P-1    NAN
  4276    0X1P-13    0X1.0C464580F8B8P+0 -0X1.5BBA78F3B2648P+0 0X1.3A5D812EA5E45P+0    -0X1.BF0A7EB9A467P-3 -0X1.B090F8DBAC767P-3 0X1.C781372DB1923P-9    NAN
  4277    0X1P-13    0X1.01F601F2C7E52P-5 0X1.964BDD10CCDDBP-2 -0X1.D6698BE48ED3BP-4    -0X1.84ED8AED091EDP-4 -0X1.7ECBA9AEB6322P-2 0X1.B35478535275AP-2    NAN
  4278    0X1P-13    -0X1.3BD7923693BAFP-5 0X1.2B9D302C68651P-2 -0X1.4C9F888C6FFB2P-1    0X1.2C639CD4BE9BCP-1 0X1.008F0953BE9FEP-1 0X1.6B18E089676AFP-5    NAN
  4279    0X1P-13    -0X1.FFC991E78D776P-3 0X1.0CD41347CA3EDP-3 -0X1.40379F088FFF8P-1    -0X1.AF3924094B81P-4 0X1.86C986CBF0ACAP-2 -0X1.F2F64F281F36P-4    NAN
  4280    0X1P-13    -0X1.C51F27E64785CP-3 0X1.28D9622EDD042P-6 -0X1.051A68B8E0621P-7    0X1.CC28D4911FEF7P-4 -0X1.03C56364B9406P-1 -0X1.931DA95147E4CP-4    NAN
  4281    0X1P-13    -0X1.52FF3CB432E66P+0 0X1.1294F565D7143P-1 -0X1.B4CE89DF5F60FP-1    0X1.30BDBB169C28DP-5 -0X1.1ACEBC56845AAP-3 -0X1.C331F01148108P-4    NAN
  4282    0X1P-13    0X1.0A6D98941B19AP-4 0X1.F2FD4AB45E68FP-2 -0X1.65D933B1A6EFEP-1    0X1.63A125133C946P-1 0X1.69DA5EF7D20DBP-3 -0X1.002DB9FB1A233P-6    NAN
  4283    0X1P-13    0X1.64EA5080663DFP+3 0X1.A789C5E5193A7P+2 -0X1.3B3C4F60BFD26P+3    0X1.5F1CA1DD6B732P-5 0X1.C3654C072E0F3P-6 -0X1.78D437EF16D4DP-3    NAN
  4284    0X1P-13    -0X1.F79507C8E48A6P-3 -0X1.59DA18F12C3A3P-1 0X1.2312D985F5DAFP-1    0X1.030CCD4B3F2C2P-2 -0X1.D68A27C0DFD96P-2 0X1.61A29F3855D3P-5    NAN
  4285    0X1P-13    -0X1.7462EAEBA6723P-3 -0X1.E28818C472003P-3 -0X1.CEFF89D238C74P-6    -0X1.0C6655F799A19P-2 0X1.1EB23E1F46D14P-5 -0X1.E2470F0E20062P-2    NAN
  4286    0X1P-13    -0X1.EF3FBCB1EF811P-5 0X1.491B4C14CB153P-1 -0X1.4E336C56D8537P-2    0X1.4BF32F3D37886P-3 -0X1.5E4B0228908EP-13 0X1.6AE4EA609924DP-1    NAN
  4287    0X1P-13    0X1.E19D0011641B6P-5 -0X1.0C9FD743C23BAP-3 0X1.AF9A13ACE6104P-1    -0X1.9BA6A6CE52441P-2 -0X1.9A8AF9289CBBEP-2 0X1.5DA12F8F12E54P-1    NAN
  4288    0X1P-13    0X1.A2163DA4529DAP-2 -0X1.978CA695799F4P-1 -0X1.C200EA2081B36P-2    0X1.AE77F1BFC4BAEP-4 -0X1.3291631074976P-2 -0X1.4FD4E207776CAP-2    NAN
  4289    0X1P-13    -0X1.3035EA86E37D2P-1 0X1.81BB4A001B3FP-1 -0X1.4E3A75631D00AP+1    -0X1.BAA8BC4C6BEAAP-2 -0X1.123C7EDBE5B01P-4 -0X1.D0A66EF819A88P-3    NAN
  4290    0X1P-13    -0X1.2189B549EA4D5P-4 0X1.07BCA65136EB8P+0 0X1.B89B6554D2E93P-1    -0X1.15C44C6E82639P-3 0X1.0603ACA09E665P-2 -0X1.16C551FA146D8P-1    NAN
  4291    0X1P-13    -0X1.F8709BDF83ED5P+0 0X1.8214A58803769P-1 0X1.305758B702932P-4    -0X1.85C63915BF7E9P-3 0X1.398A2F4B8B274P-2 0X1.51DC946DD937AP-2    NAN
  4292    0X1P-13    0X1.AA7C73FAB3505P-3 0X1.4EE6BBC262832P-1 0X1.67096B684C184P-2    -0X1.8275F197CF94EP-3 -0X1.F58BCFC683265P-3 0X1.13507BD058D5DP-2    NAN
  4293    0X1P-13    -0X1.F7F58BE6578E1P-1 0X1.1632947408F14P+0 0X1.27DC305BD64DDP-3    -0X1.3D6BB50655F2BP-2 -0X1.6A20FEC307FC9P-3 -0X1.293D011B51CC8P-5    NAN
  4294    0X1P-13    -0X1.AA80804FDC018P-2 0X1.0A0379E9EBB59P-5 -0X1.9FCC41E360DECP-3    -0X1.BD090EE4EB7ABP-2 0X1.EDCE05A8DB77FP-2 -0X1.F5525552D1F9BP-3    NAN
  4295    0X1P-13    0X1.1F23D5CE38DACP-1 -0X1.754D4207206EP-1 -0X1.DF6A763AD2675P-4    -0X1.9EBD999BF2065P-2 -0X1.90B3EC3F2272AP-2 0X1.010B06CF3AAACP-7    NAN
  4296    0X1P-13    0X1.33EB0E5037DB5P-2 -0X1.1D907C408FF5P+0 -0X1.FC7639C4C942EP-2    0X1.37F4117C07752P-5 -0X1.9DD94F441E4FP-2 0X1.E538BDE23146CP-3    NAN
  4297    0X1P-13    -0X1.1B56A339304F7P-1 0X1.7124A07941244P+0 0X1.16DD2D21830ABP-3    0X1.05978E596D984P-3 -0X1.AD164710AA517P-4 0X1.999464FA25EB8P-2    NAN
  4298    0X1P-13    -0X1.2D370A9210D24P-2 0X1.5A9D98F60CA8AP-1 0X1.1F59E4B1D688CP-4    -0X1.478193DDCF9F1P-1 0X1.91D760757370DP-1 -0X1.A1D4BF3F4E3B1P-2    NAN
  4299    0X1P-13    -0X1.F1D3F2E511055P-1 0X1.2EB775D607D0DP-1 -0X1.2C3D583ACEAF9P-4    0X1.D7F88294189BEP-4 0X1.C88651901875P-4 -0X1.922ABB41F756CP-1    NAN
  4300    0X1P-13    0X1.3B98E7FB836E9P-1 -0X1.34C50D86F5B1CP+0 -0X1.8038D603215B1P-1    0X1.8DE759094F773P-2 -0X1.F6490755F4728P-2 0X1.F0BF0C1B20D2FP-3    NAN
  4301    0X1P-13    -0X1.23846E4600ECBP-1 0X1.5BF760C53F638P+0 0X1.9FD83B491A4C5P+0    -0X1.6CD0B669EF976P-5 -0X1.6A48EA19F3AD9P-2 -0X1.447B7EE5FB991P-3    NAN
  4302    0X1P-13    -0X1.23001D5E58BD6P-2 0X1.9BA8347F19CCDP-3 -0X1.253D07BD4E724P-2    0X1.AF67138238221P-2 -0X1.0611227840D25P-6 -0X1.B7A6D72C09EAEP-1    NAN
  4303    0X1P-13    -0X1.726F08E9D4805P-2 -0X1.789A80D9DA1ABP-2 0X1.3EB349AE6BE4FP-5    -0X1.47C102977371FP-2 0X1.347C390C7CD88P-1 -0X1.ACCC6AA03482FP-2    NAN
  4304    0X1P-13    0X1.933C44F0265DFP-2 -0X1.0326B2515E137P-3 -0X1.FC8818742ED18P-5    -0X1.6CB787384A4EAP-3 -0X1.D21E6D54E3004P-2 0X1.1A28AD9433AFP-1    NAN
  4305    0X1P-13    -0X1.47D6ADBDE35C7P+1 0X1.137D104BA9778P+1 -0X1.52A5A5E4EC59FP-1    0X1.19C623CD04236P-9 -0X1.56C5FBCEAE127P-3 0X1.03352931ABDF9P-5    NAN
  4306    0X1P-13    0X1.AFC1C5FF01A89P-3 0X1.A2E6668047E3AP-4 0X1.DAF91C6843C63P-5    0X1.D39CC323B1889P-1 -0X1.D68D431A18B7CP-4 -0X1.DC0078FDA33BDP-4    NAN
  4307    0X1P-13    0X1.6E322E8CC3CBP-2 0X1.A7CEF7EE62A53P-1 -0X1.145F0AE86EE9BP+0    0X1.1EB07AC155226P-5 -0X1.29A98ACA3FDCDP-1 -0X1.3D455F0018649P-3    NAN
  4308    0X1P-13    0X1.0DD972D973BACP-3 0X1.DD16CA3C78E11P-2 -0X1.E92DFEDCDB64P-3    -0X1.0B1FC4E59DF05P-3 0X1.70870EB9F43F8P-1 0X1.F060C50946757P-6    NAN
  4309    0X1P-13    -0X1.5E8592E170583P-2 -0X1.4FD18873AD9E2P-1 -0X1.B83F2B29B2DBBP-4    0X1.A5E3403C05C8EP-4 0X1.77D77ED26113BP-4 -0X1.368DB1965EAC4P-3    NAN
  4310    0X1P-13    -0X1.1A65D4C1AFF18P-1 0X1.930EB61299094P+0 -0X1.F3C38AF2B0FA7P-1    0X1.0720802BFDE32P-3 -0X1.8A3D5726F7EE6P-4 -0X1.927FD20D34C7P-2    NAN
  4311    0X1P-13    -0X1.AAAA68BD66833P-1 0X1.62A982B0ACE94P-3 0X1.0174CB1373F85P-4    -0X1.F8538F2A87D02P-3 -0X1.9E0D4F8B2EF2EP-2 -0X1.392E98A8EB20BP-3    NAN
  4312    0X1P-13    -0X1.4D85633F9EA2P-1 0X1.44E01122F5132P-4 0X1.A54C5601E6ED4P-2    0X1.EE5D9B1063EF6P-4 0X1.1D589D6C42B8AP-1 0X1.6B86487E412F7P-4    NAN
  4313    0X1P-13    -0X1.35C3510429A4CP-1 0X1.CAF92673C9BDCP-5 -0X1.1D45E5446E78EP-1    0X1.33F3E99DBEEF1P-2 -0X1.A0CC75E6D5665P-5 0X1.47BBF0C581C6P-1    NAN
  4314    0X1P-13    -0X1.100849DB968BDP-3 -0X1.5BB8B96872C4CP-2 0X1.9F5EE7945D5C8P-3    -0X1.BC733F0D51822P-2 -0X1.E2E09C2B3F6CCP-4 -0X1.CE53074853002P-3    NAN
  4315    0X1P-13    0X1.75B98876A0248P+1 -0X1.149F5211D949DP+1 -0X1.B2A4D53CF060CP-1    -0X1.4F25237A121BAP-6 -0X1.4FB2AA724C2A7P-3 -0X1.702E182511E23P-6    NAN
